AREA_TITLE,NAICS_TITLE,OCC_TITLE,A_MEAN,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90
Arkansas,"Professional, Scientific, and Technical Services",Computer and Mathematical Occupations,88870,39510,53580,81390,113410,149990
Arkansas,"Professional, Scientific, and Technical Services",Database Administrators,103370,71190,88090,102050,126820,127850
Arkansas,"Professional, Scientific, and Technical Services",Database Architects,134380,73280,103040,131290,173400,194840
Arkansas,"Professional, Scientific, and Technical Services",Data Scientists,102790,57270,73510,108000,121750,128700
California,"Professional, Scientific, and Technical Services",All Occupations,129220,47770,66530,103350,167460,223780
California,"Professional, Scientific, and Technical Services",Computer and Mathematical Occupations,152100,71480,101290,144350,195460,224790
California,"Professional, Scientific, and Technical Services",Computer and Information Research Scientists,152590,82220,99120,132530,187470,250910
California,"Professional, Scientific, and Technical Services",Database Administrators,134040,61350,88670,126880,158070,192960
California,"Professional, Scientific, and Technical Services",Database Architects,197650,123320,134270,170620,208650,251390
California,"Professional, Scientific, and Technical Services",Statisticians,153300,59370,115880,167220,202920,207920
California,"Professional, Scientific, and Technical Services",Data Scientists,150220,75950,104190,145540,180190,221680
California,"Professional, Scientific, and Technical Services","Mathematical Science Occupations, All Other",184030,180490,180500,180500,180510,212940
Colorado,"Professional, Scientific, and Technical Services",All Occupations,119620,48610,69860,102500,157130,206350
Colorado,"Professional, Scientific, and Technical Services",Computer and Mathematical Occupations,134080,68680,95680,130980,165420,204820
Colorado,"Professional, Scientific, and Technical Services",Computer and Information Research Scientists,143210,80230,107090,132770,164700,250840
Colorado,"Professional, Scientific, and Technical Services",Database Administrators,121070,61930,80830,125380,159460,167570
Colorado,"Professional, Scientific, and Technical Services",Database Architects,140000,88000,88000,138920,173830,202260
Colorado,"Professional, Scientific, and Technical Services",Statisticians,128240,77090,106350,136450,144990,161120
Colorado,"Professional, Scientific, and Technical Services",Data Scientists,134220,76420,104700,119430,161510,206890
Connecticut,"Professional, Scientific, and Technical Services",All Occupations,112440,44850,61100,94890,140300,205650
Connecticut,"Professional, Scientific, and Technical Services",Computer and Mathematical Occupations,112800,58850,76220,102800,141920,169660
Connecticut,"Professional, Scientific, and Technical Services",Computer and Information Research Scientists,132530,129690,131650,131650,131650,131650
Connecticut,"Professional, Scientific, and Technical Services",Database Administrators,135350,95510,112150,148540,151590,157760
Connecticut,"Professional, Scientific, and Technical Services",Database Architects,162540,126960,136030,160270,166880,217410
Connecticut,"Professional, Scientific, and Technical Services",Statisticians,135010,50570,86170,121980,194670,196170
Connecticut,"Professional, Scientific, and Technical Services",Data Scientists,141400,87990,101940,133380,169420,218000
Delaware,"Professional, Scientific, and Technical Services",All Occupations,107240,40940,57110,84000,131250,186580
Delaware,"Professional, Scientific, and Technical Services",Computer and Mathematical Occupations,110040,55400,76750,107420,134070,166300
Delaware,"Professional, Scientific, and Technical Services",Database Administrators,113510,62920,73380,94230,126100,226690
District of Columbia,"Professional, Scientific, and Technical Services",All Occupations,159410,64550,85100,129080,204500,345400
District of Columbia,"Professional, Scientific, and Technical Services",Computer and Mathematical Occupations,138160,79630,100060,132460,169900,207700
District of Columbia,"Professional, Scientific, and Technical Services",Computer and Information Research Scientists,135880,120890,126210,126210,126210,170100
District of Columbia,"Professional, Scientific, and Technical Services",Database Administrators,137250,83980,129310,132060,155520,172130
District of Columbia,"Professional, Scientific, and Technical Services",Database Architects,175760,107820,127930,167530,224710,248290
District of Columbia,"Professional, Scientific, and Technical Services",Data Scientists,146250,89750,104330,138600,186190,214950
Florida,"Professional, Scientific, and Technical Services",All Occupations,95540,37490,49120,76210,123090,171900
Florida,"Professional, Scientific, and Technical Services",Computer and Mathematical Occupations,111580,51400,75360,102280,134430,171240
Florida,"Professional, Scientific, and Technical Services",Computer and Information Research Scientists,136700,69540,94270,133280,181170,198400
Florida,"Professional, Scientific, and Technical Services",Database Administrators,125260,72370,90550,127080,156850,165840
Florida,"Professional, Scientific, and Technical Services",Database Architects,137800,84660,97710,130790,172770,206410
Florida,"Professional, Scientific, and Technical Services",Statisticians,134820,71730,101560,124840,162930,198390
Florida,"Professional, Scientific, and Technical Services",Data Scientists,127430,75620,93900,126750,154950,180620
Georgia,"Professional, Scientific, and Technical Services",All Occupations,102510,37660,52110,80450,128670,176250
Georgia,"Professional, Scientific, and Technical Services",Computer and Mathematical Occupations,112140,51710,76450,104670,135850,171690
Georgia,"Professional, Scientific, and Technical Services",Database Administrators,118820,64310,89580,125560,142980,163740
Georgia,"Professional, Scientific, and Technical Services",Database Architects,137080,94190,120750,139500,144880,175350
Georgia,"Professional, Scientific, and Technical Services",Statisticians,127970,76900,95010,110810,153850,202700
Georgia,"Professional, Scientific, and Technical Services",Data Scientists,125020,78340,94230,119140,157770,177820
Hawaii,"Professional, Scientific, and Technical Services",All Occupations,93510,42490,53090,78400,122980,162750
Hawaii,"Professional, Scientific, and Technical Services",Computer and Mathematical Occupations,111480,52060,74990,103720,131770,168880
Hawaii,"Professional, Scientific, and Technical Services",Data Scientists,154250,121150,130760,162210,170430,196500
Idaho,"Professional, Scientific, and Technical Services",All Occupations,88400,36510,47570,71830,108410,162390
Idaho,"Professional, Scientific, and Technical Services",Computer and Mathematical Occupations,120970,57250,74200,103020,155190,178980
Idaho,"Professional, Scientific, and Technical Services",Database Architects,146490,79140,116150,153100,182760,187440
Idaho,"Professional, Scientific, and Technical Services",Statisticians,165080,127270,157200,166870,198530,198530
Idaho,"Professional, Scientific, and Technical Services",Data Scientists,114400,80040,81450,82280,137980,169010
Illinois,"Professional, Scientific, and Technical Services",All Occupations,107720,40750,58880,87010,134020,200270
Illinois,"Professional, Scientific, and Technical Services",Computer and Mathematical Occupations,109620,55060,74960,101550,134370,171180
Illinois,"Professional, Scientific, and Technical Services",Computer and Information Research Scientists,163110,104210,104500,139030,187320,243360
Illinois,"Professional, Scientific, and Technical Services",Database Administrators,119540,66290,86610,128440,155300,164970
Illinois,"Professional, Scientific, and Technical Services",Database Architects,132820,102050,106540,129360,153930,167870
Illinois,"Professional, Scientific, and Technical Services",Statisticians,139670,102570,120620,133370,163370,183340
Illinois,"Professional, Scientific, and Technical Services",Data Scientists,133590,86730,99870,130460,163370,198990
Illinois,"Professional, Scientific, and Technical Services","Mathematical Science Occupations, All Other",93020,50230,67300,92900,104660,135960
Indiana,"Professional, Scientific, and Technical Services",All Occupations,86950,36810,47630,71120,104120,155840
Indiana,"Professional, Scientific, and Technical Services",Computer and Mathematical Occupations,97130,47620,65080,88120,128010,154990
Indiana,"Professional, Scientific, and Technical Services",Database Administrators,128580,53610,108130,127870,157380,186540
Indiana,"Professional, Scientific, and Technical Services",Database Architects,144870,106340,131480,143370,169900,171870
Indiana,"Professional, Scientific, and Technical Services",Data Scientists,102250,54080,68830,97040,136600,152510
Iowa,"Professional, Scientific, and Technical Services",All Occupations,84430,36940,48430,70770,104610,150290
Iowa,"Professional, Scientific, and Technical Services",Computer and Mathematical Occupations,99460,50360,64770,90540,128600,161470
Iowa,"Professional, Scientific, and Technical Services",Data Scientists,111690,73200,89900,108880,129900,160190
Kansas,"Professional, Scientific, and Technical Services",All Occupations,88960,36760,48580,76170,113270,164060
Kansas,"Professional, Scientific, and Technical Services",Computer and Mathematical Occupations,102410,56770,67390,98530,130190,162740
Kansas,"Professional, Scientific, and Technical Services",Database Administrators,135210,65160,98970,129600,193030,193040
Kansas,"Professional, Scientific, and Technical Services",Database Architects,129550,84960,105420,132190,147420,165330
Kansas,"Professional, Scientific, and Technical Services",Statisticians,127150,99300,111770,122450,139720,173260
